player,comment,media
toniruediger,يارب لاتبكي.طلاب البكالوريا هذا العام الا فرحا بنجاح,instagram
toniruediger,You are the worst signing for Real Madrid ever! Leave my club,instagram
toniruediger,🔥,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,👏,instagram
toniruediger,❤️❤️❤️,instagram
toniruediger,🔥🔥❤️,instagram
toniruediger,#HalaMadrid👑,instagram
toniruediger,💯,instagram
toniruediger,🔥🙌,instagram
toniruediger,🔥🔥⚔️🦁,instagram
toniruediger,❤️,instagram
toniruediger,🔥💪⚽😎,instagram
toniruediger,🙌🙌🙌 so muss sein. Bald wieder bei @hisarfreshfood dönern,instagram
toniruediger,👏🏽👏🏽👏🏽🔥🔥🔥,instagram
toniruediger,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,instagram
toniruediger,👏,instagram
toniruediger,German wall💪🧱,instagram
toniruediger,❤️❤️,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,👏👏👏👏,instagram
toniruediger,🙏💗🙏💗🙏💗🙏💗🙏💗,instagram
toniruediger,❤️🙌🔥👏😢😍😮,instagram
toniruediger,❤️❤️❤️❤️,instagram
toniruediger,❤️❤️,instagram
toniruediger,🔥💪🏽,instagram
toniruediger,Ifb,instagram
toniruediger,What a player 🔥🔥🔥🙌,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,Grande rudiger,instagram
toniruediger,👏👏,instagram
toniruediger,"Warum zögerst du immer noch, deinen Teamkollegen zu verteidigen?",instagram
toniruediger,Réal Madrid 💙,instagram
toniruediger,🙌,instagram
toniruediger,"Rüdiger tienes que aprender de Araujo a defender más a tus compañeros, por ejemplo @vinijr es una vergüenza ver la fria e indiferente actitud de sus compañeros solo se queden mirando o yendose mientras los del villarreal atacando a vini al final del partido, Casemiro, Sergio Ramos, Pepe, Cristiano Ronaldo jamas hubieran permitido que nadie humille a un compañero. Defiendanse entre compañeros.",instagram
toniruediger,habla más con Mili . No disrespect . Imposible is just word . #hastaelfinalvamosreal,instagram
toniruediger,"I'm paying $1.5k to first 5 people tomessage me ""HAPPY NEW YEAR”❤️",instagram
toniruediger,👏👏👏👏👏,instagram
toniruediger,👏,instagram
toniruediger,Suuuiiiiiiiiiiiiiiiiiiiiiiiiiiiii🔥🔥❤️😍‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⣦⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⠂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣦⠀⠀⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⣴⣿⢿⣷⠒⠲⣾⣾⣿⣿⡄⠀⠀⠀⠀CR7 ⠀⠀⠀⠀⣴⣿⠟⠁⠀⢿⣿⠁⣿⣿⣿⠻⣿⣄⠀⠀⠀⠀⠀⠀‏⠀⠀⣠⡾⠟⠁⠀⠀⠀⢸⣿⣸⣿⣿⣿⣆⠙⢿⣷⡀⠀⠀⠀⠀‏⣰⡿⠋⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⠀⠀⠉⠻⣿⡭⡀⠀‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠈⠉⠂⠀‏⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⡿⣿⣿⣿⣿⡄⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠿⠟⠀⠀⠻⣿⣿⡇⠀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⠀⢀⣾⡿⠃⠀⠀⠀⠀⠀⠘⢿⣿⡀⠀⠀⠀⠀⠀‏⠀⠀⠀⠀⠀⣰⣿⡟⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷⡀⠀⠀⠀⠀‏⠀⠀⠀⠀⢠⣿⠟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣿⣧⠀⠀⠀⠀‏⠀⠀⠀⢀⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⣆⠀⠀⠀‏⠀⠀⠠⢾⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷⡤ ‏,instagram
toniruediger,👏👏,instagram
toniruediger,Thanks,instagram
toniruediger,Crack!!🔥🔥🔥,instagram
toniruediger,gay,instagram
toniruediger,Sigan Viendo,instagram
toniruediger,Chukwueze😂,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,💪,instagram
toniruediger,👏👏👏👏👏👏,instagram
toniruediger,💪🏼,instagram
toniruediger,Are you in Muslim ?? Because you have tattoos in your arms,instagram
toniruediger,"Noch nicht 💯… quizás necesitas confiar en el escudo que llevas y creer en ti … y al gran equipo que representas, siempre y en cualquier situación . Estas en el mejor club del mundo . Luchar  por ello. Hala Madrid !! ❤️❤️",instagram
toniruediger,What a Wall Antonio 👏👏🔥,instagram
toniruediger,ghi katkhwerr nta,instagram
toniruediger,💙💙💙💙,instagram
toniruediger,⚽️⚽️,instagram
toniruediger,Sigan viendo,instagram
toniruediger,🔥🔥,instagram
toniruediger,"Toca que mejores Rudiguer, estás jugando muy mal.",instagram
toniruediger,Haaland strengh 99,instagram
toniruediger,hustle🔥🔥 @toniruediger,instagram
toniruediger,#halamadrid,instagram
toniruediger,❤️😮,instagram
toniruediger,I see u gone balled u baller,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,⚔️,instagram
toniruediger,Vamos🔥🔥,instagram
toniruediger,انت راجل علق,instagram
toniruediger,Poooo defender,instagram
toniruediger,Poooo defender,instagram
toniruediger,É,instagram
toniruediger,ثابرو هلا مدريد ❤️❤️,instagram
toniruediger,👏👏,instagram
toniruediger,😍👏,instagram
toniruediger,"Tienes que mejorar mucho. Ahora mismo no eres titular y no estas aprovechando las titularidades , yo personalmente te veo muy suave en defensa para el cuerpo que tienes.",instagram
toniruediger,😢,instagram
toniruediger,👏👏🔥,instagram
toniruediger,Vamooos,instagram
toniruediger,U fell off pal,instagram
toniruediger,❤️,instagram
toniruediger,HALA MADRID +++++++++++++,instagram
toniruediger,🙌🙌🙌🙌🙌🙌🙌🙌🙌,instagram
toniruediger,😎😎😎😎😎😎😎😎😎😎😎😎,instagram
toniruediger,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,instagram
toniruediger,missing you at Chelsea toniruediger,instagram
toniruediger,🔥💪😍,instagram
toniruediger,Confiamos en ti rudi,instagram
toniruediger,🔥😂👏,instagram
toniruediger,Idole❤️,instagram
toniruediger,Idole❤️,instagram
toniruediger,Vamossssss!!!,instagram
toniruediger,☠☠☠☠☠🖤🖤🖤🖤🖤😬😬😬😬👍👍👍✌✌😎,instagram
toniruediger,"Wow, a Muslim who supports gays 😂😂",instagram
toniruediger,Onye koko,instagram
toniruediger,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,instagram
toniruediger,That bash on the Villarreal tough boy was epic 🔥,instagram
toniruediger,Mang rudi,instagram
toniruediger,🔥,instagram
toniruediger,❤️🔥,instagram
toniruediger,"Come home to the bridge @toniruediger where your actually appreciated, bring @hazardeden_10 too 💙💙💙💙💙💙",instagram
toniruediger,❤️🔥,instagram
toniruediger,وكفات مع كرك,instagram
toniruediger,mainlu benerin ege,instagram
toniruediger,هلا مدريد 🤍,instagram
toniruediger,VAmos Rudi,instagram
toniruediger,❤️,instagram
toniruediger,🔥🔥🔥🔥🔥,instagram
toniruediger,Has jugado muy mal 👎 en el Madrid o juegas bien o te regresas al Chelsea 🦁🟦,instagram
toniruediger,❤️❤️😍,instagram
toniruediger,❤️❤️,instagram
toniruediger,Espabila Antonio espabila,instagram
toniruediger,#halamadrid,instagram
toniruediger,#mahsaamini,instagram
toniruediger,AVER SI ESPABILAMOS UN POCO MAS EN DEFENSA QUE YA ME ASES RECORDAR A ARBELOA JODER... HALAMADRID!!!,instagram
toniruediger,Halal Madrid,instagram
toniruediger,Eres grande rudiger pero ahora mismas no estas jugando bien,instagram
toniruediger,Siempre 🙌 máquina ❤️,instagram
toniruediger,Warriors 🔥🔥🔥,instagram
toniruediger,Gute Einstellung @toniruediger 👏👏👏 Immer bis zum Schluss kämpfen 💪🏼💪🏼💪🏼,instagram
toniruediger,Espabila macho,instagram
toniruediger,Need to improvw.,instagram
toniruediger,Rudi Rudi Rudi… Chelsea legend everyday,instagram
toniruediger,Nice performance brother❤️🙌,instagram
toniruediger,the monster ❤️🔥,instagram
toniruediger,Warrior,instagram
toniruediger,اختصرني,instagram
toniruediger,Ustedes están subiendo demasiado para el ataque,instagram
toniruediger,❤️❤️🔥🔥❤️,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,Le soldat😂😂😂😂😂😂😂,instagram
toniruediger,Common boy just play your game and you'll be fine,instagram
toniruediger,🙌🙌,instagram
toniruediger,جيد جداً جداً جداً جداً جداً جداً جداً جداً,instagram
toniruediger,EL MEJOR EQUIPO🔥 HALA MADRID💜🤍,instagram
toniruediger,🙌❤️,instagram
toniruediger,🔥🔥🔥❤️🔥❤️❤️❤️🔥❤️🔥😍,instagram
toniruediger,اضرط مدافع ❤️,instagram
toniruediger,😰😰🔥🔥,instagram
toniruediger,❤️❤️ love you so,instagram
toniruediger,@jachimai111,instagram
toniruediger,❤️❤️❤️❤️❤️❤️❤️,instagram
toniruediger,داير كي سبع,instagram
toniruediger,Proud of you my broh❤️🔥,instagram
toniruediger,You need to be better in madrid,instagram
toniruediger,❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🙌🙌🙌🙌,instagram
toniruediger,🔥Super,instagram
toniruediger,🔥ماشاء الله,instagram
toniruediger,#halamadrid,instagram
toniruediger,Vamos Toni,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥❤️,instagram
toniruediger,طلعت مقلب والله يل حبيب😂💔,instagram
toniruediger,Goooooo 🔥🔥🔥,instagram
toniruediger,Der BESTE🤍💜,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,❤️❤️,instagram
toniruediger,🔥,instagram
toniruediger,❤️❤️❤️❤️❤️❤️,instagram
toniruediger,🔥🔥,instagram
toniruediger,hopefully in the future it will be even better ¡VAMOS! #halamadrid 🔥,instagram
toniruediger,😍😍😍,instagram
toniruediger,وحشششش❤️,instagram
toniruediger,💪💪💪,instagram
toniruediger,🔥,instagram
toniruediger,🔥🔥🔥🔥🔥,instagram
toniruediger,Buena 2 parte rudi!! La primera floja,instagram
toniruediger,muro,instagram
toniruediger,Espabila,instagram
toniruediger,Que estás empanao,instagram
toniruediger,Despierta,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥👏,instagram
toniruediger,Rudi💪🔥,instagram
toniruediger,💚🤍💙🔥🔥,instagram
toniruediger,🙌🏼❤️,instagram
toniruediger,Bully😂😍,instagram
toniruediger,🙌🙌🙌🔥🔥🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥🙌🏼🤍,instagram
toniruediger,Did you fight tho?,instagram
toniruediger,"No te lo tomes a mal , pero tienes que cerrar mejor la línea de fuera de juego . Revisa la jugada del segundo gol y verás por que lo digo. Un saludo",instagram
toniruediger,راجع روحك حبيبي,instagram
toniruediger,👏👏,instagram
toniruediger,❤️,instagram
toniruediger,❤️,instagram
toniruediger,❤️,instagram
toniruediger,❤️❤️,instagram
toniruediger,"Bro, be focus...",instagram
toniruediger,❤️❤️💪💪,instagram
toniruediger,هلأ مدريد ❤️,instagram
toniruediger,Come no rudigaa 🔥🔥⚪️,instagram
toniruediger,💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾,instagram
toniruediger,Eres muma,instagram
toniruediger,😂😂😂😂😂👏,instagram
toniruediger,Vamooooos guerrero 🛡🤍 #halamadrid,instagram
toniruediger,Vamosss🔥🙌,instagram
toniruediger,Wall🔥🔥,instagram
toniruediger,eres bien cojo,instagram
toniruediger,Hay que mejorar tonii,instagram
toniruediger,Big game 🔥,instagram
toniruediger,Hala madrid👏,instagram
toniruediger,Espabila crack,instagram
toniruediger,🙌🙌🙌🙌,instagram
toniruediger,🙌🙌🙌,instagram
toniruediger,❤️❤️❤️,instagram
toniruediger,😍😍😍,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,🔥,instagram
toniruediger,❤️,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,Best CB in the world 🇩🇪🙌💖,instagram
toniruediger,come on Ruediger don't be too weak you can do it🤍🔥,instagram
toniruediger,🙌,instagram
toniruediger,Overratef defender tbh at the moment👍🏻🤡,instagram
toniruediger,❤️,instagram
toniruediger,Vamos 🤍🤍🤍🔥👏,instagram
toniruediger,Hasta el final broo,instagram
toniruediger,🫵👑,instagram
toniruediger,❤️❤️❤️❤️,instagram
toniruediger,Vamos 🔥,instagram
toniruediger,❤️❤️❤️❤️,instagram
toniruediger,👏,instagram
toniruediger,Wonderful defending,instagram
toniruediger,Don't forget sholawat to Rasulullah SAW ❤️🙌,instagram
toniruediger,🙌❤️,instagram
toniruediger,Fabulous one👏,instagram
toniruediger,🔥,instagram
toniruediger,Beast,instagram
toniruediger,RÜDIGER!,instagram
toniruediger,Come back home,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,💪💪🤍,instagram
toniruediger,🔥🙌🏻,instagram
toniruediger,🙌🙌🙌🙌🙌,instagram
toniruediger,Beast,instagram
toniruediger,🔥,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,🙌🙌🙌🙌🙌,instagram
toniruediger,The real mentality💪🏾🔥👑,instagram
toniruediger,👏👏👏👏,instagram
toniruediger,❤️,instagram
toniruediger,👎🏿👎🏿👎🏿,instagram
toniruediger,WomanLifeFreedomزنزندگیآزادیGlobal action in solidarity with Iranian women & girls who are courageously demonstrating peacefully for their fundamental human rights.,instagram
toniruediger,HalaMadrid 🔥,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,❤️❤️❤️,instagram
toniruediger,mia san mia 😁,instagram
toniruediger,👏👏👏👏👏👏🔥🔥🔥😍😍,instagram
toniruediger,👏👏👏👏👏👏🙌🤍🤍🤍,instagram
toniruediger,Gg 🔥,instagram
toniruediger,🦁🔥😈,instagram
toniruediger,🔥🔥🔥🔥🔥👏👏,instagram
toniruediger,@abderahim_benji قولو يزيز كرو. معانا,instagram
toniruediger,💪🏼💪🏼💪🏼,instagram
toniruediger,🔥,instagram
toniruediger,💪GRANDE TONI,instagram
toniruediger,2nd half<<<<1st,instagram
toniruediger,The boss🙌🏾,instagram
toniruediger,Change man,instagram
toniruediger,🙌❤️,instagram
toniruediger,Ridiguer así no cambia ya se tuuuuuuu Hoder,instagram
toniruediger,Y la de defender bien te la sabes? Vete de madrid Tronco,instagram
toniruediger,❤️,instagram
toniruediger,👏👏👏👏,instagram
toniruediger,🔥🔥,instagram
toniruediger,يا ريت تسترجل شوي و تعوض و لو دقائق من اللي بلعبها الابا 😑,instagram
toniruediger,🦁💪🏾🔥,instagram
toniruediger,Felicitaciones ruediger gran victoria y HALA MADRID ♥️♥️♥️,instagram
toniruediger,One of the worst player on the team right now,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,🤍🤍🤍🤍,instagram
toniruediger,VAMOS RUDI 💪🤩🤍,instagram
toniruediger,Menudo muro,instagram
toniruediger,🔥🔥⚔️⚔️,instagram
toniruediger,🤍,instagram
toniruediger,🔥👏🏻😊,instagram
toniruediger,⚪🤍,instagram
toniruediger,Big shoe ❤️🔥🙌,instagram
toniruediger,Hallamadrid ❤️❤️,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,Good player 👏👏,instagram
toniruediger,💪🏾💪🏾💪🏾,instagram
toniruediger,❤️❤️❤️❤️❤️❤️❤️,instagram
toniruediger,"Andas Flojo Rudi, Metele Más Ganas 🙌🔥",instagram
toniruediger,Gran jugador🙌🔥 solo que descuidas mucho atras pero se mejora🔥🔥❤️❤️,instagram
toniruediger,Dale carajooooo,instagram
toniruediger,Espabila yaaaa,instagram
toniruediger,❤️,instagram
toniruediger,ياخي والله اني مب مقتنع فيك ابدا,instagram
toniruediger,Estás muy flojo Antonio . No eres para nada el que llego del chelsea,instagram
toniruediger,👏👏👏,instagram
toniruediger,🔥🔥🔥🔥👏👏👏,instagram
toniruediger,I can defend better than you,instagram
toniruediger,💪🏻💪🏻👏💯🤍,instagram
toniruediger,Más atento en cómo manejas el balón Rudi 🔥,instagram
toniruediger,Super mach🔥😍😍,instagram
toniruediger,Good luck bro,instagram
toniruediger,🙌,instagram
toniruediger,te amo antonio❤️,instagram
toniruediger,❤️❤️❤️🔥,instagram
toniruediger,❤️❤️❤️❤️❤️,instagram
toniruediger,اسوء مدافع,instagram
toniruediger,You’ve to be tough on them,instagram
toniruediger,🔥🔥,instagram
toniruediger,❤️,instagram
toniruediger,❤️,instagram
toniruediger,❤️,instagram
toniruediger,Rudi🔥🙌🤍,instagram
toniruediger,👏👏👏,instagram
toniruediger,Go rudi 🔥🔥,instagram
toniruediger,I heard ur washed 😂,instagram
toniruediger,🔥🔥,instagram
toniruediger,😂🔥,instagram
toniruediger,👏👏👏👏,instagram
toniruediger,RUD FIGHTER,instagram
toniruediger,FIGHTER 👏🔥,instagram
toniruediger,🙌🔥,instagram
toniruediger,❤️❤️🔥🔥🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,Maquins,instagram
toniruediger,"Vamos Rudi, big love from Chels 💙",instagram
toniruediger,🔥,instagram
toniruediger,poco a poco rugi,instagram
toniruediger,Hala Madrid,instagram
toniruediger,🙌🙌🙌🔥,instagram
toniruediger,Debemos subir el nivel 💪🏼,instagram
toniruediger,Vamos bestia 🔥🔥🔥,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,❤❤💪💪,instagram
toniruediger,Vamos🦋,instagram
toniruediger,👏,instagram
toniruediger,Ponte serio don Rudiguer tu eres un crack🔥,instagram
toniruediger,The BEST!!!! Always believe!!!! ❤️🔥,instagram
toniruediger,بطل حبيبي 🔥,instagram
toniruediger,🔥,instagram
toniruediger,👏👏👏,instagram
toniruediger,😍😍😍😍,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,❤️❤️,instagram
toniruediger,Halamadrid ⚪⚒️⚒️,instagram
toniruediger,❤️❤️,instagram
toniruediger,💪💪💪💪🤍,instagram
toniruediger,🔥🔥🔥👏👏,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥🔥🙌,instagram
toniruediger,🔥,instagram
toniruediger,🔥❤️🙌👏,instagram
toniruediger,Strong like iron🔥🔥,instagram
toniruediger,Never give up 🔥,instagram
toniruediger,"Vamos, Antonio! 🔥",instagram
toniruediger,Buen trabajo!!!👏,instagram
toniruediger,Grandee.tonyy👏👏🙌🙌👏👏🙌🙌realll,instagram
toniruediger,Hala Madrid y nada más,instagram
toniruediger,استرجل,instagram
toniruediger,🔥🔥🔥🔥🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,MY CB🔥💪💯,instagram
toniruediger,Wall!🤍🔥🙏🏼 @toniruediger,instagram
toniruediger,Rudiiii 😍😍🔥🔥 #HalaMadrid 🌍,instagram
toniruediger,❤️,instagram
toniruediger,❤️,instagram
toniruediger,Espabila cabra,instagram
toniruediger,😍😍,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,VAMOOOOOS 🔥🤍💪,instagram
toniruediger,This is what is Real Madrid about fight till end 🏹#halamadrid,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,👑🤍💜🌹🌹👏🏻👏🏻,instagram
toniruediger,Good job 👏,instagram
toniruediger,We move 🔥🔥,instagram
toniruediger,❤️👏🔥,instagram
toniruediger,play better ffs 🤦🏾‍♂️,instagram
toniruediger,🔥🔥🙌🙌🙌🙌🙌🙌🔥🔥,instagram
toniruediger,#Hustle,instagram
toniruediger,Good performance but improve more we need,instagram
toniruediger,😍,instagram
toniruediger,Rudi 🔥,instagram
toniruediger,👏👏#Hustle,instagram
toniruediger,💪 💪 💪 #HalaMadrid 🤍 🤍 🤍,instagram
toniruediger,RU 🦁,instagram
toniruediger,@julian_guz07 Hasta el final,instagram
toniruediger,Espabila y  pronto eh 🙄🤕🤦🏻‍♀️👍💪,instagram
toniruediger,All the GOALS city vs Tottenham on my story follow me for more 😍,instagram
toniruediger,🦁🤍,instagram
toniruediger,❤️,instagram
toniruediger,Vamooos,instagram
toniruediger,VAMOS 🤍🤍🤍🤍,instagram
toniruediger,I’m  clearing debts & bills for the first 65 people to message me with “ assist me ”  Let’s eradicate poverty together. ❤️ & 💡,instagram
toniruediger,rudiiii,instagram
toniruediger,❤️🙌,instagram
toniruediger,🙌,instagram
toniruediger,Stand up Rüdiger play better,instagram
toniruediger,👏👏🔥🔥🙌🙌❤️❤️❤️❤️ felicitation bonne courage,instagram
toniruediger,The best player today 🔥🔥🔥🔥🔥,instagram
toniruediger,🔥,instagram
toniruediger,Vamoooooooos Toooooony! Wake Up!,instagram
toniruediger,🙌🔥,instagram
toniruediger,🤍👑🔥💪,instagram
toniruediger,❤️🔥🔥🔥🔥,instagram
toniruediger,Foucs Vammmmo🙌🏻🤍,instagram
toniruediger,🔥🔥,instagram
toniruediger,👌👍🔝,instagram
toniruediger,❤️❤️❤️🤲☝️,instagram
toniruediger,You are bad bro,instagram
toniruediger,warrior,instagram
toniruediger,🤍🤍🤍,instagram
toniruediger,🙌🏼🙌🏼💪🏼💪🏼💪🏼,instagram
toniruediger,رجججل 🔥🔥🔥🔥 والرجال قليلً 🔥❤️,instagram
toniruediger,Rudi🤍🤍🤍🤍🤍,instagram
toniruediger,❤️,instagram
toniruediger,HALA MADRID 🤍 VAMOS RUDI 👏,instagram
toniruediger,😍,instagram
toniruediger,🙌🏾,instagram
toniruediger,😍,instagram
toniruediger,"Vamos Rudi, gran segunda parte!",instagram
toniruediger,Come back strong bro 🙏🏻,instagram
toniruediger,❤️❤️❤️❤️,instagram
toniruediger,Hoy me as callao la boca titan😍😍🔥,instagram
toniruediger,Good fight bro ❤️🙌king @toniruediger,instagram
toniruediger,"Tanque en defensa,  es asi como se defiende , grande Ruediger la roca 👏👏🔥😂",instagram
toniruediger,😍🔥❤️,instagram
toniruediger,@toniruediger #alhamdllh🙏🙏🙏,instagram
toniruediger,👏👏🔥,instagram
toniruediger,THE LION 🦁,instagram
toniruediger,😍🔥 laon😍,instagram
toniruediger,❤️❤️❤️❤️❤️,instagram
toniruediger,🦁❤️,instagram
toniruediger,💪🔥,instagram
toniruediger,Wa ta ser thwa,instagram
toniruediger,Rubbish display,instagram
toniruediger,❤️❤️,instagram
toniruediger,Félicitations 🍾 à vous,instagram
toniruediger,Hala Madrid 🙌❤️,instagram
toniruediger,👏👏👏,instagram
toniruediger,Well done Rüdi 👏,instagram
toniruediger,👏,instagram
toniruediger,Hala madrid 🔥💪🏿,instagram
toniruediger,Always believe tony🔥,instagram
toniruediger,El mejor 💪🤍🤍,instagram
toniruediger,You are the best 👏,instagram
toniruediger,💪,instagram
toniruediger,💪🏿💪🏿💪🏿,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,🤍🔥🦾🦿,instagram
toniruediger,🔥,instagram
toniruediger,🤍👑💪,instagram
toniruediger,❤️❤️❤️,instagram
toniruediger,❤️❤️❤️,instagram
toniruediger,شد حيلك ولك,instagram
toniruediger,❤️🔥🔥,instagram
toniruediger,👎👎👎👎👎,instagram
toniruediger,💪🏾,instagram
toniruediger,ياحبيبي شد حيلك مستواك سيء جداً,instagram
toniruediger,😍❤️,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,You wasn't good  today focus bro 🤌🙌,instagram
toniruediger,Super toni,instagram
toniruediger,استرجل ولا دور من يهزك,instagram
toniruediger,🤍🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,😂,instagram
toniruediger,Craque🤍🔥,instagram
toniruediger,فاموسسسس❤️,instagram
toniruediger,💪💪💪👏👏👏👏,instagram
toniruediger,👏🔥,instagram
toniruediger,انريدك اقوى,instagram
toniruediger,Hala Madriiiiiid 😍🤍,instagram
toniruediger,Rudi🔥,instagram
toniruediger,Toni haut alle um😂👏,instagram
toniruediger,Vamoss Antooo🔥🔥🔥,instagram
toniruediger,Bien jugado 2️⃣2️⃣,instagram
toniruediger,Maschine 🔥,instagram
toniruediger,"Bring last rudiger, please 🙌",instagram
toniruediger,The best defender in the world toni 👏👏👏,instagram
toniruediger,👏🏽👏🏽👏🏽,instagram
toniruediger,Hulk 🗿🔥,instagram
toniruediger,💙💙💙❤️🤍,instagram
toniruediger,💎,instagram
toniruediger,🫡🤍🔋,instagram
toniruediger,⚔♥️,instagram
toniruediger,Madrid 🫡🤍🔋,instagram
toniruediger,👏🤍💜💪,instagram
toniruediger,🤍🤍🤍🤍,instagram
toniruediger,🔥🔥,instagram
toniruediger,Hala madri 🔥,instagram
toniruediger,Gay 🤡,instagram
toniruediger,Hasta el final vamos 🔥,instagram
toniruediger,🔥,instagram
toniruediger,Vamos Antonio 🔥🤍,instagram
toniruediger,Thank you 🙌❤️,instagram
toniruediger,❤️,instagram
toniruediger,🤍🪄🎩,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,👏,instagram
toniruediger,😍,instagram
toniruediger,❤️🔥🙌,instagram
toniruediger,👏👏👏🔥,instagram
toniruediger,Respect 👏🏾,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,La bestía volvío!,instagram
toniruediger,❤️,instagram
toniruediger,A muerte ❤️,instagram
toniruediger,weiter so 💯🔥,instagram
toniruediger,🔥🔥🔥🔥,instagram
toniruediger,خلفته ما يمزح 😍😍😂,instagram
toniruediger,Tonii🔥,instagram
toniruediger,🔥🔥,instagram
toniruediger,Vamos Real Madrid bravo equipo Real Madrid I love you you I'm from Africa Malian I love you Real Madrid 🔥🔥🔥final inchallah inchallah inchallah,instagram
toniruediger,🔥🔥🔥,instagram
toniruediger,"tienes seguir mejorando rudi, se que llegaras al mejor d nivel...el nivel que te llego a poner en el mejor defensa del mundo vamooosss😍🔥❤️❤️🙌",instagram
toniruediger,Vamos toniii ❤️🔥,instagram
toniruediger,"Du spielst schlecht, warum?",instagram
toniruediger,👏🔥,instagram
toniruediger,Ruim,instagram
toniruediger,Tonii 😍🔥,instagram
toniruediger,❤️❤️,instagram
toniruediger,🔥🔥,instagram
toniruediger,😍😍,instagram
toniruediger,the best ruediger 👏👏,instagram
toniruediger,#HalaMadrid🔥😍 🤍,instagram
toniruediger,🔥🔥,instagram
toniruediger,Hala Madrid,instagram
toniruediger,Focus bro,instagram
toniruediger,alhamdulilah,instagram
toniruediger,Hala_madrid @toniruediger ❤️,instagram
toniruediger,❤️❤️🔥,instagram
toniruediger,My boy,instagram
toniruediger,🤍🤍🤍,instagram
toniruediger,🔥🔥👏👏❤️❤️❤️,instagram
toniruediger,🙌🙌,instagram
toniruediger,❤️,instagram
toniruediger,🔥🔥,instagram
toniruediger,🔥,instagram
toniruediger,The Best 👏👏👏👏👏,instagram
toniruediger,🔥🔥,instagram
toniruediger,الحمدلله,instagram
toniruediger,👏👏❤️🙌🔥,instagram
toniruediger,Tqm mucho Rudi <3,instagram
toniruediger,🤍👏🏽,instagram
