player,comment,media
sterling7,thank you for your hard work sterling,instagram
marcelotwelve,Listening to thunder,instagram
danialves,We don't have dinner today and early on we just eat a few bakers we got in the bakery here I am desperate seeing my two daughters crying in hunger because we didn't eat food we are without having something to eat at home with nothing without milk without food that can help with a noodlesa sausage or a box of milk for them for the love of Godtá so hard to live like this in this misery I wanted to be here to suffer so much to suffer so much dps of lost my husband and my mother only Jesus in our life,instagram
samumtiti,That you are heavy,instagram
samumtiti,Idol,instagram
marcusrashford,Amount,instagram
marega11,Ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha -ha,instagram
mujaids4,"Answer me please, you are a big one, just as you will get a very far champion",instagram
diego.costa,Who came here after TNTSportsbr puts kkkk,instagram
samumtiti,It smells like they already threw it,instagram
marcelotwelve,27000 000,instagram
marcusrashford,To half the kids being racist he fed you so shhhh,instagram
marcelotwelve,stay strong Brazil,instagram
samumtiti,What do you play Ammaroooz14,instagram
vinijr,Kenya likes coca,instagram
samueletoo,Can we start a hashtag bringbackonana Let the people decide,instagram
marcelotwelve,I miss you in the selection,instagram
williaaaams11,It can be the best game of his career,instagram
samumtiti,Find,instagram
samumtiti,For a door for granules,instagram
jeffersonlerma,COME TO GALATASARAY,instagram
samueletoo,All Karism,instagram
marega11,welcome back,instagram
antogriezmann,Namiii,instagram
p.diop23,Happy to be backVamos ibizaud,instagram
samumtiti,Let's go a titi trust in you,instagram
marega11,My brother try to hit the ball dropped in front of the goal,instagram
samumtiti,Lord Umtiti,instagram
mujaids4,THE BEST,instagram
vinijr,Shanda the hero of the milk,instagram
samumtiti,Out for ever,instagram
toniruediger,Madrid aura,instagram
mouctar_dkh,That great,instagram
samumtiti,vocation,instagram
antony00,PORTUGAL FORCE,instagram
antony00,CRACK IN THE 2026 CUP YOU WILL BREAD,instagram
marega11,Nothing for Panthenaikos,instagram
vinijr,You are ten meninocontinua firmly and strongly informed the success incomodavc is excellent player let it be there so these words of clueless people are cheering for all of you out there will cracku is a ball show and nobody changes it,instagram
mouctar_dkh,Diahab 2038,instagram
toniruediger,Please get my account to 10k please MADRID,instagram
antony00,May God bless you shine in this Cup Boy Rock Antony00,instagram
vinijr,Hexa comes,instagram
marega11,Mint Vetylend,instagram
samumtiti,Come to kara kartal,instagram
samumtiti,Vocation,instagram
jeffersonlerma,Come to Galatasaray jefferson lerma,instagram
vinijr,Spam,instagram
antony00,Fix yourself,instagram
danialves,I Love You TheGoodCrazyLifeStyle,instagram
marcelotwelve,0v,instagram
antony00,Look that you bank and you are crack but Kiricocho Liberman Menem,instagram
antony00,Invincible played a lot,instagram
samumtiti,My guy,instagram
mujaids4,Good luck,instagram
vinijr,Upon them viniiii,instagram
samumtiti,Health,instagram
sterling7,please be our voices iranian,instagram
sterling7,Rocking the braids not the twists,instagram
samumtiti,Love you,instagram
vinijr,My love todinho,instagram
toniruediger,The best German central defender,instagram
diego.costa,Congratulations bro you fought the good fight,instagram
samueletoo,Continued with the good work president,instagram
samumtiti,Samumatiti,instagram
vinijr,stophazaragenocide,instagram
toniruediger,Proud of you monster,instagram
antony00,Antony00,instagram
p.diop23,The one that says Diop behind,instagram
marcelotwelve,Congrat marcelotwelve on your 60 millions followers you have always been my idol since you joined the realmadrid I cant wait to see you win more trophies in olympiacos fc,instagram
antony00,Handsome,instagram
luissuarez9,Guild,instagram
vinijr,"A popular poem, this creature",instagram
luissuarez9,Come to Grêmio,instagram
vinijr,SG,instagram
samueletoo,But the father if Samueletoo your eyes are even how to leave Ngadeu Nor,instagram
marcelotwelve,This is to be 12 if it was 10 had been even more valued is very talent pqp,instagram
antony00,Do not leave anyone erases or removes our smile Brazil Caralho,instagram
marcelotwelve,Rest in peace legend king of football  peleGOATfrom Nepal,instagram
marcusrashford,Toothbrush,instagram
vinijr,Trend FodaAa,instagram
marcelotwelve,Keep going we love youuuu,instagram
samumtiti,But  Y,instagram
marega11,We trust you This is a match to wake up You are the best team in Asia and the Arabs not to lose,instagram
marcusrashford,Prime Rasfhoord soon,instagram
samumtiti,Life goes on at another club too mate leave,instagram
toniruediger,The best I hope you are well,instagram
samumtiti,besiktas,instagram
antogriezmann,Wants 7 for you again,instagram
toniruediger,I am a fan of Real Madrid but I did not like the movement of Germany especially you Rudiger and you are a Muslim,instagram
samumtiti,Come to Beşiktaş,instagram
vinijr,BjornGoudsblom Feb 2,instagram
antony00,My GOAT will be watching you Brazil to win the world cup,instagram
marcusrashford,Star  Boy,instagram
marcelotwelve,Dans Q www www.nw 07 www00aq de S www WW0Q de E3,instagram
antogriezmann,30,instagram
samueletoo,With what I see you will be eliminated in the first round it is very unfortunate to lose with Switzerland really very disappointed,instagram
antogriezmann,nice,instagram
marcelotwelve,Lets go mar,instagram
vinijr,Too beautiful people,instagram
vinijr,Ignacccioo First Jactiky,instagram
samumtiti,Big Sam,instagram
antogriezmann,Vamooos,instagram
toniruediger,Please say Militao that he should stop chewing gum and concentrating on playing,instagram
samumtiti,That jeopardizes Nee tak Neu Hing Go Samumtiti,instagram
samumtiti,Come to Fenerbahçe,instagram
marcelotwelve,Merry Christmas Marcelito and family claricealves,instagram
antony00,Lindo,instagram
marcusrashford,Before,instagram
antony00,Antonio Antonio,instagram
marcelotwelve,SiiiiHh,instagram
toniruediger,Crack,instagram
marcelotwelve,Our legend,instagram
sterling7,Congratulations,instagram
marcelotwelve,"Oh Marcelo, you will see me",instagram
antogriezmann,GRIZZIIIIII o,instagram
marcusrashford,Man like rashyyyyy,instagram
antogriezmann,Im very good in football,instagram
vinijr,But is,instagram
mouctar_dkh,Simply The Best Brotherhas made a great game,instagram
samumtiti,What a mancfnabilfekir  no,instagram
toniruediger,Dale tony,instagram
vinijr,Bailleeeeeeee vinniiiuuuuu Baileeeeeeeeeee,instagram
luissuarez9,Come to Grêmio,instagram
toniruediger,You are bigger than Asia,instagram
marcusrashford,Hes him,instagram
antogriezmann,We are always with you stay as you are to say a cool guy,instagram
marcelotwelve,Mercelo,instagram
andressaalves9oficial,Calm and posture Andressaalves9OFICIAL,instagram
marcelotwelve,Totttttttttttiiiiii god vibes,instagram
vinijr,lusa,instagram
marcelotwelve,Best midfielder in premier league rn,instagram
neymarjr,That's how it is,instagram
marcelotwelve,Back to Fluminense Marcelo comes to make history,instagram
danialves,Should decrease in your right that raped a woman,instagram
neymarjr,Bro you played with claw strength delivered everything thanks for all the effort to walk and the dream will not end yet see you raising this cup bless you,instagram
andressaalves9oficial,You are Beast,instagram
samumtiti,robin,instagram
antogriezmann,Believe,instagram
samumtiti,I thought you had retired and I wonder if you still remember the shirt or compete or you are conformist with a salary,instagram
danialves,lm Paying 5000 for the first 7 to hit me up now with ALIVE Cuz I feel a lot of people are going through hard time,instagram
samumtiti,Vocation,instagram
marcelotwelve,To make Follo and fear that he will send a message to a gift at night quickly,instagram
samumtiti,Out,instagram
danialves,SMASH,instagram
luissuarez9,Come to Trabzonspor,instagram
samueletoo,Rip,instagram
marcelotwelve,Hadik Hajj Marcel McKin Guy is a lacquet or to live,instagram
toniruediger,Look that the player didn't even arrive for this season already took one home,instagram
toniruediger,Boiled picture hair R with Gore T,instagram
antony00,M didabout to Conferences,instagram
samumtiti,De Henw songs of Habash de,instagram
samueletoo,Rest well pele,instagram
antony00,Antony,instagram
antony00,Upon them Antony,instagram
marcusrashford,MBE,instagram
samueletoo,SVP,instagram
mouctar_dkh,In the roundabout the second exit,instagram
sterling7,Stay gold raz,instagram
danialves,Ahuevooooo vamooooos Dani,instagram
marcelotwelve,SIP,instagram
toniruediger,Always,instagram
marcelotwelve,Volta Pro Fluzão,instagram
marega11,best of luck shaikh moussa,instagram
andressaalves9oficial,Compliments,instagram
marcelotwelve,You are in your second big youth M12,instagram
marcelotwelve,Marcelo our boy,instagram
antony00,١,instagram
marcusrashford,My team,instagram
toniruediger,Welcome back Lion,instagram
antony00,Happy New Year Antony all the best for you and your family that God bless you,instagram
p.diop23,Nice bon courage,instagram
samumtiti,Go sam,instagram
marcusrashford,strong together,instagram
samumtiti,AlgeriaandCameroonmatchunjustbringusbackthematchWhereisFIFA,instagram
samueletoo,U18,instagram
danialves,Monster,instagram
marega11,"Wow, men",instagram
vinijr,It's time to bring us a World Cup next to your leader,instagram
samumtiti,saazhbm,instagram
luissuarez9,Those of Real Madrid has a crying now Argentina Campion,instagram
marcusrashford,Rashidi,instagram
vinijr,Brabos,instagram
antony00,He is not single people and my husband,instagram
danialves,I love you look,instagram
antony00,lindonjames06,instagram
marcelotwelve,Rest in peace,instagram
sterling7,PLEASE BE OUR VOICES  In the last 62 days the Islamic regime has killed 402 of our compatriots who have protested for their rights  to gain their freedom and basic rights under unequal conditions This cruel and repressive regime  has not even had mercy for children and teenagers and has killed 58 innocent children and buried them under strict security measures and is trying to cut off the voices of protesters and communication channels with human rights organizations Due to this brutal fact  this cruel regime has even  forced protesting Iranian footballers to promise not to disclose news and protests inside Iran by threatening and holding their families hostage PLEASE BE OUR VOICES MAHSAAMINI KIANPIRFALAK Age 10dianamahmoudi age 9sodiskeshani age 14arnikaghaemmaghami age 17mohammadrezasarvari age 14momenzandkarimi age 17sarinaesmailzadeh age 16pedramazarnoush age 16amirmohammadnorouzi age 16helenahmadi age 7amirhosseinbasati age 15ehsankhajavi age 15samerhashemzehi age 16sarinasaedi age 16mehdifarhani age 17 alimozafari age 17abolfazladinezadeh age 16nikashakarami age 16zakariakhial age 16mobinmirkazehi age 14siavashmahmoudi age 16setarehtajik age 17javadpousheh age 13omidsarani age 13nimanouri age 17eghbalshahnavazi age 16mohammadeghbalnayebzehi age 16 sadafmovahedi age 17omidsafarzehi age 17mohammadzamani age 16alibarahouyi age 14 amirfouladi age 15yaserbahadorzehi age 17parmishamnava age 14parsarezadoust age 17sinanaderi age 17 adelberichi age14abdollahmahmoudpour age 16MONANAGHIB  age8,instagram
marega11,The beard is a manifestation,instagram
sterling7,Raheeeeeeeeeee,instagram
antony00,Worthy,instagram
vinijr,Braboooooo,instagram
marega11,"Tighten your tricks, our Sheikh, you see your level in a decline",instagram
jeffersonlerma,Sign the ting Jeff,instagram
antogriezmann,Grizou beautiful thanks for your work,instagram
danialves,The career ends the expensive career before pass shame,instagram
marcelotwelve,Marcelo listening to Truenooo,instagram
luissuarez9,Will shine in my guild,instagram
luissuarez9,bravo,instagram
samumtiti,please,instagram
toniruediger,Madrid aura,instagram
danialves,I do not have much experience in trade or investment and I have never been so financially financially translated my life for the better and I can say that Trasernancyf is one of the best commercial platforms quickly and easy access support and easy withdrawals and quick deposits really invite everyoneThose who see this comment to send a message to Mrs. Nancy to invest invested 500 and after 72 hours I successfully withdrew my 5600 gain and I am very grateful that Mrs. Nancy has everything you are looking for in terms of negotiation andInvestment I strongly recommend this investment company to everyone I suggest that I send a message to Transancyf to invest and obtain more information on how to start generating massive income investing in bitcoins and foreign exchange trade,instagram
samumtiti,We stopped you,instagram
antony00,Selfishhh,instagram
mahamadoudiarra_,httpswwwfacebookcompagesPATOUSTYLE135173143237418hclocationtimeline,instagram
samumtiti,self,instagram
samumtiti,Wizzy x Burna,instagram
toniruediger,Good Rudiger,instagram
antony00,Congratulations Antony you really surprised me played a lot even knew how to combine the dribbles and the magic with the claw and determination full inspiration,instagram
antony00,Low class player,instagram
mahamadoudiarra_,Good luck Moha,instagram
andressaalves9oficial,10,instagram
marcelotwelve,1,instagram
samumtiti,My idol Lecce loves you,instagram
marega11,Marga,instagram
marcelotwelve,Idolll,instagram
luissuarez9,Kkk mituo of internet is em likisito,instagram
antony00,We love him from Turkiye,instagram
marcelotwelve,٨,instagram
vinijr,Is u et is hk bb bnnjvvjjjjjjkji,instagram
marega11,I love you,instagram
luissuarez9,I love you very much,instagram
luissuarez9,Release,instagram
pwebo99,Great congratulations,instagram
marega11,"Musa Habibi, thank you, your first season was beautiful with us",instagram
andressaalves9oficial,I will still get there,instagram
marega11,God bless,instagram
antony00,WONDERFUL,instagram
samumtiti,Yanti Shoes,instagram
diego.costa,Welcome to epl again predator good to see you on stamford bridge  chelsea legend,instagram
samumtiti,Come to Beşiktaş,instagram
antony00,Tonhaoooooooo Lindooiii,instagram
samumtiti,Please out of Barca  you and lenglet is suck,instagram
diego.costa,Idol,instagram
luissuarez9,We love you,instagram
vinijr,Baila Boy Baila,instagram
toniruediger,the equipe,instagram
mouctar_dkh,Partidazo yesterday Mouctar,instagram
vinijr,Thanks,instagram
marcusrashford,marcusrashford,instagram
samumtiti,Welcome to Besiktas,instagram
antogriezmann,And he doesnt know how to score a free kick,instagram
antony00,Neymar uses what I am using,instagram
marcelotwelve,I just didn't understand why you weren't in the selection,instagram
samumtiti,Tomorrow men like the first do not deny you,instagram
samumtiti,ce path,instagram
marcelotwelve,Come to Fenerbahçe,instagram
vinijr,Toppp too,instagram
danialves,You went to your own hell,instagram
samumtiti,I love you and Ali,instagram
marega11,The game of tomorrow naccept that to win two games makes you a champion make you trust you you have to focus on the ladvers shot has a good goalkeeper you have to hit hard so as not to block the ball,instagram
vinijr,Legend to legend,instagram
vinijr,Return with Kenya,instagram
marcelotwelve,medelbast99 rah green boys,instagram
jeffersonlerma,All hail Jeff,instagram
marcelotwelve,Miss you,instagram
samumtiti,Awesome,instagram
samueletoo,Samuel,instagram
marcelotwelve,Marcelo u made me fell in love with the game that left side in Madrid Ill never forget u and Cris Thank for what u gave to world football,instagram
vinijr,Our king is our beloved selection,instagram
marcelotwelve,xwa qazai aw qzha lulaw,instagram
marcusrashford,Have a wonderful one Rashi,instagram
antogriezmann,Handsome,instagram
samumtiti,Out,instagram
samumtiti,Vovivion the,instagram
sterling7,Yes,instagram
samumtiti,Guess who,instagram
marcelotwelve,Madrid aura,instagram
antony00,My life todinha,instagram
samumtiti,Goat,instagram
marcelotwelve,I'm your fan,instagram
marega11,"Princess Adela Al Saud. I submit a bidding support for small projects to pay debts, marriage, building homes, studying, and for the best of the honors for everyone",instagram
marega11,The power,instagram
danialves,I love you Dani Alves,instagram
antony00,Played a lot,instagram
neymarjr,Boaaaaaa,instagram
marcusrashford,I love you,instagram
andressaalves9oficial,You are fantastic,instagram
samumtiti,Come to Beşiktaş ghezzal is here  And there is no racism here,instagram
marcelotwelve,cristiano x marcelotwelve,instagram
luissuarez9,What do you think of Pope Franseagigena,instagram
danialves,Playing Pandeiro You are good,instagram
marcelotwelve,Come to Bali United,instagram
samumtiti,"My brother, good luck",instagram
samumtiti,Frero recovers your level please,instagram
samumtiti,Come to Besi̇ktas Utiiiii,instagram
luissuarez9,Eita Look at the Son of the Home,instagram
vinijr,Well gentlemen,instagram
marcusrashford,DIFFERENT LEVEL BRO,instagram
marcusrashford,Come to Fc Zürich,instagram
danialves,Just watching the extract to see if the payment of the SPFC has already fallen,instagram
jeffersonlerma,chaseforcat,instagram
samumtiti,Vocation,instagram
samueletoo,You all know that his confidence is one in a billion after all the inspections that was carried out,instagram
samumtiti,BIG SAM,instagram
mujaids4,Thanks for all muja,instagram
antony00,Lindo,instagram
p.diop23,Quality,instagram
marcelotwelve,Out of context,instagram
sterling7,London is blue,instagram
samumtiti,Out,instagram
marcelotwelve,My love james rodriguez,instagram
antony00,Merciful sir I have no structure for this photo,instagram
samumtiti,Come to Benfica,instagram
marega11,Thank you Moussa marega,instagram
samumtiti,I am,instagram
samumtiti,umtitiout,instagram
marega11,Just make up for the rest,instagram
samumtiti,Out Barcelona Come to besiktas,instagram
marcelotwelve,Noooooooooo,instagram
marega11,wow so dopee,instagram
samumtiti,Big Sam,instagram
marega11,Believe,instagram
luissuarez9,ta c syndrome of ebola daddy Ébola in redeeeeee,instagram
toniruediger,THE STRONGEST,instagram
mouctar_dkh,Tsamisetta,instagram
jeffersonlerma,COME TO GALATASARAY,instagram
danialves,Updated Patch Patch Skin Marginal Daniel Alves,instagram
samumtiti,COME TO BESIKTAS     1 samumtiti,instagram
danialves,"Stop condemning without knowing the truth you have not read that foi the woman who has gotten into the bathroom behind Dani 2 minutes after he was already there that surely they were previously spoken to her, she did not know that Dani Alves was married because she dated everythingThe world is a public figure starting there very holy is not that story is very rare from the beginning there is much interest from the leftist groups feminism that are talking about cases so it makes a lot of noise, the judge has a lot of interest in condemning it whenThe images are totally contradictory to what the alleged victim tells my question is whether innocent will pay this woman for having forever destroy the image and reputation of a person",instagram
mujaids4,Good luck and to break it neno,instagram
samumtiti,Come to Beşiktaş King,instagram
samueletoo,Mes respects Samy man,instagram
marega11,The next game is more difficult  We want to focus  We want the cup,instagram
sterling7,If you have time can you like the works I shared Of course I want you to like what you find really good I try very hard and try to introduce myself to people If you like and share you will support me,instagram
antogriezmann,Happy for you Tonton de CDM now,instagram
marega11,WAITING FOR THIS,instagram
antony00,anthony u are my role model,instagram
antogriezmann,I love you Griezmann,instagram
mujaids4,Let's go my brother,instagram
andressaalves9oficial,Monsters,instagram
marcusrashford,My guy,instagram
marcelotwelve,Caught 10 from Inter Fácil,instagram
marega11,I love you moussa,instagram
samumtiti,charge,instagram
marcelotwelve,Come to Fenerbahçe,instagram
samumtiti,Vocation,instagram
samumtiti,Go from Barça,instagram
marega11,Come To GALATASARAYYY,instagram
samumtiti,UMTITIIIII,instagram
luissuarez9,Let's Grêmio,instagram
samumtiti,whats the name of the lv pants,instagram
jeffersonlerma,We haven't played Sheffield yet Jeff just posted from the future,instagram
samumtiti,Zaebal when,instagram
samumtiti,Thank you again for your head in half against Belgium your bg,instagram
antony00,Strength and a lot of speed up without fear,instagram
antogriezmann,Im glad that I lived to see this,instagram
luissuarez9,Vem for Corinthians,instagram
danialves,Hello citizen as well as the jail,instagram
samumtiti,Leave barca,instagram
samumtiti,umtitiplease out from barca please,instagram
vinijr,L,instagram
antony00,Let's go Brazil,instagram
mahamadoudiarra_,HUM IBE MIN,instagram
vinijr,Fuck,instagram
samumtiti,Crack,instagram
marcusrashford,Exactly Top Payer Rashyyy,instagram
samumtiti,Good evening Summumtiti please consider my comment for 2 years today that you no longer play I am bassa like you and I see you in my dreams in short I want to say here but know that your mother who gives birthYou are why your star no longer shines please you have to ask your mother your mother your half God on earth,instagram
marcusrashford,Rip,instagram
marcusrashford,Two of my favorite young men You have given me so much enjoyment on the field,instagram
marcusrashford,Ooh Marcus,instagram
luissuarez9,Let's go,instagram
mouctar_dkh,Chief encouragement,instagram
vinijr,Play a lot,instagram
vinijr,Rica,instagram
mouctar_dkh,Long live Juancala,instagram
marcusrashford,crack,instagram
antony00,Tasty,instagram
antony00,Force Focus is Faith You are already a winning of here 3Anis you bring this cup to us Brazilians you have many challenges ahead headed head and towards gain new goals new titles,instagram
marcelotwelve,benhur87,instagram
marcusrashford,Rest in Peace,instagram
samumtiti,come to besiktas,instagram
marega11,We must win the match of tomorrow it will not be easy but we trust you we must stay focused until the end of the match and we want to win we want to score a lot of goals to be able to rest,instagram
samumtiti,We miss the boss we miss,instagram
antony00,Lindo,instagram
samumtiti,leave our club,instagram
marcusrashford,Bro youre great nice bounce back but not 300k a week great,instagram
samumtiti,My beast,instagram
samueletoo,You have a savage to hit a young,instagram
samumtiti,Come to Beşiktaş,instagram
marega11,Moses by land by land darling,instagram
antogriezmann,My man x always,instagram
marcelotwelve,Cool,instagram
vinijr,stophazaragenocide,instagram
vinijr,modric why dont you take some photos with your friend cristiano,instagram
antony00,Play a lot,instagram
marcelotwelve,Go to Al Nassr fc marcelotwelve,instagram
marcelotwelve,Come Pro Flizao Be Happy Marcelo,instagram
marcelotwelve,May God protect you,instagram
vinijr,7,instagram
luissuarez9,Opponent's death time,instagram
luissuarez9,All Uruguay with you Luchito thanks for everything,instagram
antony00,Deserves too much the spfc loves you thanks for everything voaaaaaaaaaa my boy,instagram
antony00,proud of you,instagram
marega11,Tasty,instagram
antony00,GOST0S0,instagram
luissuarez9,Welcome,instagram
toniruediger,Sayiiiiiiiiiiing,instagram
marcelotwelve,Marcelo where are ronaldoooooo,instagram
marcelotwelve,Does the other kid grow actually,instagram
samumtiti,Vocation,instagram
samumtiti,Big Sam The quiet force,instagram
samueletoo,Go my president,instagram
marcelotwelve,UUFF Marcelo,instagram
marega11,Amazing,instagram
neymarjr,Very stylish,instagram
mujaids4,You are great,instagram
danialves,You learned to win with women thanks to God you seem like a breast,instagram
luissuarez9,Sleep more drinks a reinforced coffee you need to be well all year round,instagram
marcelotwelve,Cool Tonton Marcelo,instagram
toniruediger,This guy literally broke the face to save us against the Shaktar and first Champions League and for 2 bad games you want to throw rudigerin plasticfansout,instagram
marcelotwelve,love,instagram
danialves,The poet there kkk,instagram
antony00,Rarity continue with this essence in football allegro seeing that Brazil still has root players like you,instagram
samumtiti,UMTITIIIII,instagram
mujaids4,Come to genk,instagram
marcelotwelve,Love u,instagram
marcelotwelve,legend,instagram
samumtiti,Here's,instagram
toniruediger,Well done Rüdi,instagram
toniruediger,My lion my bear,instagram
vinijr,mahsaamini please be our voice at the world please help us they have killing people and have been cutting internet on people 6 days ago,instagram
marega11,Musa,instagram
vinijr,Vini you have to reassure yourself and not enter the rag with the rival and celebrate goals like all the players the dance we will have time to dance when we return this season to get the titles the convertible bus the cyber and the celebration in the new Bernabéu that will already befinished are good scenarios to summarize tus goals and contribution to the team,instagram
samumtiti,Out,instagram
marcelotwelve,Marcelo,instagram
samumtiti,Vocation,instagram
antogriezmann,AUPA ATLETI,instagram
sterling7,Come on bro,instagram
samueletoo,Rest in Peace Legend,instagram
andressaalves9oficial,women,instagram
danialves,"Zainab Bint Iraqi, its videos are a variety of content, beautiful. I çerikleri güzel umarım onu Takip Edrek Bizleeri Mutlu Edersinizzainabsabah21",instagram
jeffersonlerma,Let's go,instagram
vinijr,Good luck Vini and the whole selection,instagram
samueletoo,Jesus,instagram
marcusrashford,rohail1 the comments leave him alone man,instagram
antogriezmann,how handsome,instagram
marcelotwelve,Maxmarolla,instagram
andressaalves9oficial,Great goal,instagram
marcusrashford,Act like Mbappe just create your own celebration lad,instagram
vinijr,zzzzzzzzzzzamba,instagram
mujaids4,A panther by the band,instagram
marcelotwelve,1 e 2,instagram
samueletoo,Legend,instagram
marcelotwelve,You die,instagram
samumtiti,Eres UN Crack Utiti,instagram
marcelotwelve,I think beyond stupidity that does not come to Fenerbahçe,instagram
p.diop23,Good luck,instagram
samumtiti,Keep working dog,instagram
antony00,"Amazing, congratulations",instagram
samumtiti,Vocation,instagram
marcelotwelve,Both,instagram
toniruediger,vamooos,instagram
toniruediger,Rudi,instagram
luissuarez9,I don't know why everyone goes to the bathroom after watching my videos,instagram
marcelotwelve,7What happens to me in 5 minutes timenew Any InstagramWe went one by one with the message I sent What happens if I just looklets be merciful please ignore marcelotwelve,instagram
marcelotwelve,Idol,instagram
antony00,Congratulations brother many blessings there will come in your life,instagram
marcusrashford,That wristwatch can change my life,instagram
samumtiti,Stay in Barca,instagram
antony00,Monster,instagram
sterling7,Good luck sterling hopefully you will find form quickly,instagram
antony00,Let's go,instagram
marcelotwelve,Stede,instagram
marega11,Poirus,instagram
sterling7,Superstarrrrrr,instagram
marcusrashford,Good job oga boss well  don,instagram
marcelotwelve,Mybroda,instagram
samumtiti,Come to Beşiktaş,instagram
luissuarez9,Bidri's song,instagram
marcusrashford,Top player,instagram
samueletoo,Good luck cameroun  from morocco,instagram
marega11,Oh marega oh marega,instagram
samumtiti,Ouuuut,instagram
marega11,navy blue,instagram
toniruediger,Japan,instagram
samumtiti,Come to besiktas,instagram
samumtiti,his return world champion,instagram
antony00,Lets gooo,instagram
marcelotwelve,I wish a Holy and Merry Christmas to all who I love those who are part of my life of the past present and futurodeose a prosperous and happy 2023 that we can have huge health courage resilience persistence and faith to face adversity and be united one people unitedA single human being living in the same world,instagram
mujaids4,ogre,instagram
mouctar_dkh,Very good diakhaby remembers that the hands are used to play basketball no football,instagram
toniruediger,Off to Los Angeles  Hustle AlwaysBelieve,instagram
marcelotwelve,Mashallah,instagram
antony00,Cracked,instagram
marcelotwelve,IM FUNDING 5 GRAND TO the 7 people to hit me up now with ALIVE cus I feel some people are going through HARD TIMES stay blessed yall,instagram
marega11,Good luck,instagram
antony00,better than flophina,instagram
marcusrashford,Hi,instagram
vinijr,Neymarjr comes back soon we need you the Brazilian team is not really without you neymarvainosdarohexa,instagram
samumtiti,Lmt squagedi,instagram
toniruediger,O Rudi,instagram
toniruediger,Keep seeing,instagram
vinijr,idol,instagram
mouctar_dkh,weeping,instagram
marcusrashford,some of yall are messed up,instagram
luissuarez9,VAAAAMOOOO,instagram
andressaalves9oficial,Wow,instagram
toniruediger,Araujo,instagram
antogriezmann,Believe,instagram
vinijr,Aunt Paola,instagram
diego.costa,Congratulations Diego has already burst out pruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,instagram
antogriezmann,Griezmann,instagram
marcusrashford,Always with you Marcus,instagram
antogriezmann,I thought Justin Bieber,instagram
diego.costa,Many luck Papai was a pleasure,instagram
marega11,perspolis,instagram
danialves,Congratulations Dani the matches that entered play well let the assholes talk,instagram
marega11,We trust u,instagram
antony00,my protected,instagram
marcelotwelve,tower lighting,instagram
marcusrashford,Boys on fire,instagram
antogriezmann,memories killin,instagram
toniruediger,son of Araujo forever,instagram
marcelotwelve,Follow,instagram
marcelotwelve,merry christmas,instagram
vinijr,Viniii you were too much,instagram
samumtiti,Samüğel Samğel Ümçiçi,instagram
samumtiti,leave pls,instagram
antony00,Your cake is still cruel ackssanz,instagram
vinijr,Let's see if you find a way not to finish a crack match,instagram
antogriezmann,Kylian Mbappe,instagram
toniruediger,0,instagram
antogriezmann,Vamooos,instagram
danialves,Pure True you have my admiration,instagram
samumtiti,Come to Fenerbahçe,instagram
antony00,TRY RUN RUN RUN,instagram
vinijr,Vinii continues like this,instagram
antony00,Terrific,instagram
danialves,Horn,instagram
marega11,Good level,instagram
samumtiti,salimov10,instagram
antony00,King antony,instagram
samumtiti,Until,instagram
mouctar_dkh,hahaha,instagram
luissuarez9,Vamooo is very welcome,instagram
marcelotwelve,cristiano,instagram
marcusrashford,Rassssshy,instagram
antony00,My playooooorr,instagram
toniruediger,That you are empanao,instagram
antony00,Vamooo,instagram
marcusrashford,Love to see it,instagram
marega11,"I said farewell and goodbye, it is difficult, may God grant you success with your new club",instagram
danialves,Raquel Segura where I want to get melo,instagram
marcelotwelve,Enter Alnassr next to you friend Ronaldo Alnassrfc,instagram
mouctar_dkh,Lmao,instagram
samumtiti,Murder,instagram
marcusrashford,yea neymar sunny innit,instagram
jeffersonlerma,Beautiful Good luck for next season bro Keep fighting,instagram
marcusrashford,Freezin innit,instagram
luissuarez9,Es Qatar,instagram
antony00,Bro you have to do better Try pushing the opponent into the 18 yard box,instagram
samumtiti,Donail,instagram
samumtiti,Stylish Big Sam,instagram
mujaids4,Hi Mujaid I am a great admirer of yours during an anus my name is Roy and I am from CyprusPLEASE PLEASE PLEASE ANSWER OR GIVE IT I LIKE I IDOL,instagram
marega11,Insha Allah  Allah give you more success,instagram
marcusrashford,The favoritism and racism really showing When it's Kane its ok but lord let it be any colored Player Stay safe smh,instagram
samumtiti,Big sammmmm,instagram
luissuarez9,Welcome to the largest south,instagram
samueletoo,Eternal,instagram
marega11,Messi the best,instagram
toniruediger,the crazy,instagram
danialves,It looks like Iniesta,instagram
mouctar_dkh,I love you,instagram
antogriezmann,I wish you would never have left there you will never have a barsa level,instagram
mouctar_dkh,Brave,instagram
mouctar_dkh,Thank you Frérot we love you very much thank you for honored our country,instagram
marcelotwelve,Wich feelings,instagram
marcusrashford,For some reason I find his workout pics funny,instagram
antony00,Fuck West Zone,instagram
marcusrashford,Strong boy,instagram
samumtiti,jjulio26,instagram
marcelotwelve,Amazing marcelotwelve and friend best cristiano friends power,instagram
marega11,I really like you marega,instagram
luissuarez9,Morosini Imoveis I want to repeat that roast churrasco with you and see this guild in the sand,instagram
marcelotwelve,Health,instagram
